"ARI" "" "" "" ""
"result.1" 0.988044084278351 5 -8098385.40961648 -99213.79341373 16558209.9891377
"result.2" 0.982924588730356 5 -8151617.69000561 -99180.0031558426 16664606.9694002
"result.3" 0.989479716783489 5 -8138332.30855012 -99513.8647789387 16638703.9297354
"result.4" 0.978564965467591 5 -8136957.91660856 -99156.4674607194 16635240.3512158
"result.5" 0.990413898482047 5 -8132418.22661317 -99272.8381200882 16626393.7125438
"result.6" 0.987679579330207 5 -8129480.76835513 -98998.0968640409 16619969.3135156
"result.7" 0.989777827382746 5 -8102425.83967837 -99287.7680155697 16566438.7984652
"result.8" 0.981184661874857 5 -8160393.25679623 -99534.7699763731 16682867.6366225
"result.9" 0.98459269659258 5 -8091206.11889649 -98980.6348367153 16543385.0905437
"result.10" 0.991438347614985 5 -8132885.79009714 -99308.4908498854 16627400.1449713
"result.11" 0.985664962432206 5 -8163745.40614159 -99061.0733988265 16688624.5421581
"result.12" 0.983617572056547 5 -8116180.35130908 -99240.0968432092 16593852.4793819
"result.13" 0.987534566640758 5 -8119616.07646184 -99306.1890236171 16600856.1140482
"result.14" 0.983000513820497 5 -8143765.16781495 -99312.229225931 16649166.3771591
"result.15" 0.990290878414303 5 -8122991.21204123 -99312.7859647952 16607619.5790894
"result.16" 0.982047462825857 5 -8103582.48381497 -99225.0754325191 16568626.7015723
"result.17" 0.992671770836662 5 -8110564.8209052 -99121.4226843325 16582384.0702564
"result.18" 0.990424214505968 5 -8105499.55578521 -99041.9368858217 16572094.5684194
"result.19" 0.990787464276152 5 -8093880.13555081 -99290.1145136038 16549352.0832061
"result.20" 0.985565675452209 5 -8130429.46039811 -99011.0613391642 16621892.6265518
"result.21" 0.980905355373497 5 -8190926.22651659 -99448.0279439375 16743760.0919983
"result.22" 0.978621950784025 5 -8140078.44646886 -99165.5876045237 16641499.6512241
"result.23" 0.990564853654403 5 -8125485.64756688 -98915.9654876527 16611814.8091864
"result.24" 0.985831710227673 5 -8109153.63266326 -99109.6049568108 16579538.0583174
"result.25" 0.987749316353912 5 -8101140.41181652 -99094.374474999 16563481.1556603
"result.26" 0.979365322898032 5 -8120964.01839821 -99048.7360647571 16603037.0920032
"result.27" 0.991441230859396 5 -8093405.23150773 -99177.3095994624 16548176.6652917
"result.28" 0.992383015170281 5 -8075777.17691274 -99350.4530351927 16513266.8429732
"result.29" 0.977831083368547 5 -8129982.60136888 -99217.7609408122 16621412.3076967
"result.30" 0.98892345223985 5 -8091535.64273344 -99005.1520563283 16544093.1726568
"result.31" 0.990711986455541 5 -8148597.95440951 -99254.1181496475 16658715.7281956
"result.32" 0.980605680182495 5 -8123155.97222662 -98981.78723505 16607287.1020006
"result.33" 0.995700449324203 5 -8097752.66769715 -99128.8381693035 16556774.5948102
"result.34" 0.988453651686801 5 -8133683.14025922 -99050.5140866661 16628478.8917691
"result.35" 0.979263054647405 5 -8111500.76761041 -99108.9481006224 16584231.0144994
"result.36" 0.986749955571178 5 -8106054.30748687 -99295.9954084404 16573712.1888679
"result.37" 0.991584536935586 5 -8147813.58837585 -99271.8029539461 16657182.3657369
"result.38" 0.988029275902168 5 -8113422.61277814 -98827.4063459481 16587511.6213255
"result.39" 0.994549176545871 5 -8095344.86845978 -99190.7489038433 16552082.8178045
"result.40" 0.978398857381247 5 -8148278.86625393 -99218.4298079542 16658006.1752011
"result.41" 0.98052116943911 5 -8133659.59517035 -98713.9859687824 16627758.7453556
"result.42" 0.978758462001492 5 -8174440.19785692 -99322.4484188499 16710536.8756288
"result.43" 0.993457078753665 5 -8110662.38475513 -99280.6585340033 16582897.6696556
"result.44" 0.983986139339758 5 -8095241.89008999 -99166.4576087684 16551828.2784748
"result.45" 0.988544834653672 5 -8110460.80455182 -98931.1755488473 16581795.5432786
"result.46" 0.965604057084452 5 -8108772.81211411 -99307.0161974338 16579171.2397004
"result.47" 0.989835247991114 5 -8099109.77877791 -99324.2213200476 16559879.5832732
"result.48" 0.968277909670965 5 -8102966.50950601 -99386.1778466024 16567716.9577825
"result.49" 0.983358092154971 5 -8097671.83810442 -99298.0218971262 16556951.3030804
"result.50" 0.989406305069635 5 -8105877.66353037 -99071.1819767349 16572909.2740915
